Key,schinese
AL_CraftingSkill_KnucklesDesc,"允许制作拳头武器，并提高所制作拳头武器的质量。阅读 [(((ColourModded)))]愤怒之拳[-] 或者拆解拳头武器可以提升等级。"
AL_CraftingSkill_MedicalDesc,"允许制作医疗物品。阅读 [(((ColourModded)))]医学期刊[-] 可以提升等级。"
AL_CraftingSkill_SpearsDesc,"允许制作长矛，并提高所制作长矛的质量。阅读 [(((ColourModded)))]尖锐之棍[-] 或者拆解长矛可以提升等级。"
AL_CraftingSkill_CookingDesc,"允许制作各种食物。阅读 [(((ColourModded)))]家庭烹饪周刊[-] 可以提升等级。"
AL_CraftingSkill_KnivesDesc,"允许制作刀具，并提高所制作刀具的质量。阅读 [(((ColourModded)))]刀剑客[-] 或者拆解刀具可以提升等级。"
AL_CraftingSkill_BowyeryFletchingDesc,"允许制作弓和弩，提高所制作弓和弩的质量，并允许制作箭和弩箭。阅读 [(((ColourModded)))]猎人之弓[-] 或者拆解弓和弩可以提升等级。"
AL_CraftingSkill_ClubsDesc,"允许制作棍棒，并提高所制作棍棒的质量。阅读 [(((ColourModded)))]打击高手[-] 或者拆解棍棒可以提升等级。"
AL_CraftingSkill_ElectronicsDesc,"允许制作电子物品。阅读 [(((ColourModded)))]布线101[-] 可以提升等级。"
AL_CraftingSkill_ExplosivesDesc,"允许制作爆炸物。阅读 [(((ColourModded)))]炸药库[-] 或者拆解爆炸物可以提升等级。"
AL_CraftingSkill_HandgunsDesc,"允许制作手枪，并提高所制作手枪的质量。阅读 [(((ColourModded)))]手枪弹匣[-] 或者拆解手枪可以提升等级。"
AL_CraftingSkill_SMGsDesc,"允许制作冲锋枪，并提高所制作冲锋枪的质量。阅读 [(((ColourModded)))]战术战争[-] 或者拆解冲锋枪可以提升等级。"
AL_CraftingSkill_RiflesDesc,"允许制作步枪，并提高所制作步枪的质量。阅读 [(((ColourModded)))]步枪世界[-] 或者拆解步枪可以提升等级。"
AL_CraftingSkill_RoboticsDesc,"允许制作机器人设备。阅读 [(((ColourModded)))]科技星球[-] 可以提升等级。"
AL_CraftingSkill_FarmingDesc,"允许制作农业用品。阅读 [(((ColourModded)))]南方种植[-] 可以提升等级。"
AL_CraftingSkill_ShotgunsDesc,"允许制作霰弹枪，并提高所制作霰弹枪的质量。阅读 [(((ColourModded)))]霰弹枪周刊[-] 或者拆解霰弹枪可以提升等级。"
AL_CraftingSkill_SledgehammersDesc,"允许制作大锤，并提高所制作大锤的质量。阅读 [(((ColourModded)))]锤行天下[-] 或者拆解大锤可以提升等级。"
AL_CraftingSkill_TrapsDesc,"允许制作陷阱。阅读 [(((ColourModded)))]陷阱杂志[-] 可以提升等级。"
AL_CraftingSkill_VehiclesDesc,"允许制作载具。阅读 [(((ColourModded)))]载具大冒险[-] 可以提升等级。"
AL_CraftingSkill_WorkstationsDesc,"允许制作各种工作站。阅读 [(((ColourModded)))]锻造指南[-] 或者拆解找到的已毁坏的工作站可以提升等级。"
AL_CraftingSkill_MechanicsDesc,"允许制作一些机械物品，并提高此类物品的制作质量。提升 [(((ColourModded)))]机械工具[-] 和 [(((ColourModded)))]车辆[-] 技能可以提升等级。"
AL_CraftingSkill_MeleeWeaponsDesc,"提高所有近战武器的制作质量。阅读任何近战武器杂志或者拆解近战武器可以提升等级。"
AL_CraftingSkill_GunsDesc,"提高所有枪械的制作质量。阅读任何枪械杂志或者拆解枪械可以提升等级。"
AL_CraftingSkill_MachineGunsDesc,"允许制作机枪，并提高所制作机枪的质量。阅读 [(((ColourModded)))]战备竞赛[-] 或者拆解机枪可以提升等级。"
AL_CraftingSkill_LMGsDesc,"轻机枪"
AL_CraftingSkill_AssaultRiflesDesc,"突击步枪"
AL_CraftingSkill_PrimitiveDesc,"获得制作原始物品的配方。这些配方也可以通过其他途径独立发现。"
AL_CraftingSkill_TailoringDesc,"允许制作轻型护甲。阅读 [(((ColourModded)))]针线杂志[-] 或者拆解轻型护甲可以提升等级。"
AL_CraftingSkill_ArmourDesc,"允许制作重型护甲。阅读 [(((ColourModded)))]全副武装[-] 或者拆解重型护甲可以提升等级。"
AL_CraftingSkill_LeatherworkingDesc,"允许制作中型护甲。阅读 [(((ColourModded)))]皮革杂志[-] 或者拆解中型护甲可以提升等级。"

AL_LK_BronzeArrowsAndBolts,"青铜箭与青铜弩箭"
AL_LK_IronArrowsAndBolts,"铁箭与铁弩箭"
AL_LK_SteelArrowsAndBolts,"钢箭与钢弩箭"
# }}}

# Passive Effects {{{
None,"无"
EntityDamage,"实体伤害"
EntityHeal,"治疗（使用物品）"
BlockDamage,"方块破坏"
BlockRepairAmount,"方块修复"
DamageModifier,"伤害修正"
LandClaimDamageModifier,"领地伤害修正"
DegradationPerUse,"使用损耗"
DegradationMax,"最大损耗"
MagazineSize,"弹匣容量"
DamageFalloffRange,"伤害衰减范围"
MaxRange,"最大射程"
BlockRange,"方块范围"
WeaponHandling,"武器操控"
IncrementalSpreadMultiplier,""
BurstRoundCount,""
RoundRayCount,""
RoundsPerMinute,"每分钟射击次数"
AttacksPerMinute,"每分钟攻击次数"
ExplosionRadius,"爆炸半径"
ExplosionIncomingDamage,"爆炸抗性"
ModSlots,"改装槽位"
ModPowerBonus,"改装功率加成"
SpreadMultiplierHip,"腰射散布"
SpreadMultiplierAiming,"瞄准散布"
SpreadMultiplierRunning,"奔跑散布"
SpreadMultiplierWalking,"行走散布"
SpreadMultiplierCrouching,"蹲伏散布"
SpreadMultiplierIdle,"基础散布"
SpreadDegreesVertical,"垂直散布"
SpreadDegreesHorizontal,"水平散布"
KickDegreesVerticalMin,"最小垂直后坐力"
KickDegreesHorizontalMin,"最小水平后坐力"
KickDegreesVerticalMax,"最大垂直后坐力"
KickDegreesHorizontalMax,"最大水平后坐力"
SphereCastRadius,""
GrazeDamageMultiplier,"擦伤伤害倍率"
GrazeStaminaMultiplier,"擦伤耐力倍率"
GeneralDamageResist,"综合抗性"
PhysicalDamageResist,"物理抗性"
PhysicalDamageResistMax,"最大物理抗性"
ElementalDamageResist,"元素抗性"
ElementalDamageResistMax,"最大元素抗性"
HypothermalResist,"寒冷抗性"
HyperthermalResist,"热抗性"
FallDamageReduction,"跌落伤害减免"
Tier,"等级"
LightIntensity,"手持光源强度"
VehicleFuelMaxPer,"车辆最大燃油使用"
VehicleFuelUsePer,"车辆燃油使用"
VehicleVelocityMaxPer,"车辆最大速度"
VehicleVelocityMaxTurboPer,"车辆最大涡轮速度"
VehicleCarryCapacity,"车辆物品容量"
VehicleEntityDamage,"车辆实体伤害"
VehicleBlockDamage,"车辆方块破坏"
VehicleReflectedDamage,"车辆反射伤害"
VehicleSeats,"车辆座位数"
VehicleTankSize,"车辆油箱容量"
VehicleHopStrength,"车辆跳跃力量"
VehiclePlayerStaminaDrainRate,"车辆内耐力损失率"
BatteryMaxLoadInVolts,"电池最大负载（伏特）"
BatteryDischargeTimeInMinutes,"电池放电时间（分钟）"
DistractionResistance,"干扰抗性"
DistractionRadius,"干扰半径"
DistractionLifetime,"干扰持续时间"
DistractionStrength,"干扰强度"
DistractionEatTicks,"干扰时间"
ProjectileGravity,"弹道重力"
ProjectileVelocity,"弹道速度"
ProjectileStickChance,"弹道粘着几率"
RecipeTagUnlocked,"解锁配方"
JunkTurretActiveRange,"垃圾炮塔活动范围"
JunkTurretActiveCount,"垃圾炮塔活动数量"
EconomicValue,"经济价值"
LockPickTime,"开锁时间"
LockPickBreakChance,"开锁失败几率"
LootProb,"掉落概率"
LootDropProb,"掉落物品概率"
LootQuantity,"掉落数量"
Tracking,"追踪"
AttributeLevel,"属性等级"
SkillLevel,"技能等级"
PerkLevel,"特性等级"
SkillExpGain,"技能经验增益"
PlayerExpGain,"玩家经验增益"
NoiseMultiplier,"噪音倍率"
LightMultiplier,"光线倍率"
EnemySearchDuration,"敌人搜索持续时间"
CraftingTime,"制作时间"
CraftingTier,"制作等级"
CraftingOutputCount,"制作产出数量"
ActiveCraftingSlots,"活跃制作槽位"
CraftingSlots,"制作槽位"
CraftingSmeltTime,"熔炼时间"
ExpDeficitMaxPercentage,"最大经验赤字（%）"
ExpDeficitPerDeathPercentage,"每次死亡经验赤字（%）"
CarryCapacity,"携带容量"
BagSize,"背包大小"
RepairTime,"维修时间"
RepairAmount,"维修量"
ReloadSpeedMultiplier,"装弹速度"
WaterRegenRate,"水分恢复速率"
HealthMax,"最大生命值"
HealthChangeOT,"生命恢复"
HealthGain,"生命增益倍率"
HealthLoss,"生命损失倍率"
HealthMaxBlockage,"生命值减少"
StaminaMax,"最大耐力"
StaminaChangeOT,"耐力恢复"
StaminaGain,"耐力增益倍率"
StaminaLoss,"耐力损失倍率"
StaminaMaxBlockage,"耐力减少"
FoodMax,"最大食物"
FoodChangeOT,"食物恢复"
FoodGain,"食物增益倍率"
FoodLoss,"食物损失倍率"
FoodLossPerHealthPointLost,"每失去一点生命值的食物损失"
FoodLossPerStaminaPointGained,"每获得一点耐力的食物损失"
FoodLossPerHealthPointGained,"每获得一点生命值的食物损失"
FoodMaxBlockage,"最大食物减少"
WaterMax,"最大水分"
WaterChangeOT,"水分恢复"
WaterGain,"水分增益倍率"
WaterLoss,"水分损失倍率"
WaterLossPerHealthPointGained,"每获得一点生命值的水分损失"
WaterLossPerStaminaPointGained,"每获得一点耐力的水分损失"
WaterMaxBlockage,"最大水分减少"
CoreTempChangeOT,"核心温度变化率"
CoreTempGain,"加热倍率"
CoreTempLoss,"冷却倍率"
JumpStrength,"跳跃力量"
WalkSpeed,"步行速度"
RunSpeed,"跑步速度"
CrouchSpeed,"蹲伏速度"
Mobility,"移动性"
LandMineImmunity,"地雷免疫"
ScavengingTime,"搜刮时间"
ScavengingTier,"搜刮等级"
ScavengingItemCount,"搜刮物品数量"
HarvestCount,"收获数量"
ScrappingTime,"拆解时间"
DismemberSelfChance,""
DismemberChance,"肢解几率"
TreasureRadius,"宝藏半径"
TreasureBlocksPerReduction,""
BreathHoldDuration,"屏息持续时间"
BarteringBuying,"交易购买折扣"
BarteringSelling,"交易出售加成"
SecretStash,"秘密储藏"
LootTier,"掉落等级"
HeatGain,"热量增加"
MovementFactorMultiplier,"移动倍率"
QuestBonusItemReward,"任务奖励物品价值"
QuestRewardOptionCount,"任务奖励选项数量"
QuestRewardChoiceCount,"任务奖励选择数量"
GameStage,"游戏阶段"
TraderStage,"商人阶段"
LootStage,"掉落阶段"
DamageBonus,"伤害加成"
InternalDamageModifier,""
TargetArmor,""
FallingBlockDamage,"掉落方块伤害"
SilenceBlockSteps,"静音方块步骤"
TrackDistance,"追踪距离"
HealthSteal,"吸血"
TurretWakeUp,""
ElectricalTrapXP,""
TrapDoorTriggerDelay,"陷阱门触发延迟"
LandMineTriggerDelay,"地雷触发延迟"
TrapIncomingDamage,"陷阱伤害"
BlockPickup,""
HeadShotOnly,"仅头部射击"
NegateDamageSelf,"抵消自身伤害"
NegateDamageOther,"抵消他人伤害"
DisableItem,"禁用物品"
DisableLoot,"禁用掉落"
NoVehicle,"禁止载具"
FlipControls,"翻转控制"
CelebrationKill,"庆祝击杀"
ShuffledBackpack,"随机背包"
EnemySearchDuration,"敌人搜索持续时间"
TwitchViewerPointRate,""
TwitchSpawnMultiplier,""
TwitchAddCooldown,""
InfiniteAmmo,"无限弹药"
NoTimeDisplay,"不显示时间"
DisableGameEventNotify,"禁用游戏事件通知"
NoTrader,"无商人"
DisableMovement,"禁用移动"
ExperienceGain,"经验增益"
CriticalChance,"暴击几率"
BuffProcChance,"Buff触发几率"
BuffBlink,""
BuffResistance,"Buff抗性"
CraftingIngredientCount,"制作材料数量"
EntityPenetrationCount,"实体穿透数量"
BlockPenetrationFactor,"方块穿透"
Count,"数量"

# Custom Passive Effects
WeightCapacity,"负重容量"
# }}}

# Block Placeholders {{{
AL_HelperStoneGarnierite,"=绿泥石矿脉 助手"
AL_HelperStoneChromite,"=铬铁矿矿脉 助手"
AL_HelperStoneAnthracite,"=无烟煤矿脉 助手"
AL_HelperStoneChalcopyrite,"=黄铜矿矿脉 助手"
AL_HelperStoneSphalerite,"=闪锌矿矿脉 助手"
# }}}

# Vehicles {{{
AL_Item_BuggyEngine,"[(((ColourModded)))] buggy发动机[-]"
# }}}

# Formats {{{
AL_LK_Format_WithParenthesis,"{0} [(((ColourGrey)))]({1})[-]"
AL_LK_Format_UpgradingTo,"升级到 [(((ColourModded)))]{0}[-]..."
AL_LK_Format_WillUpgradeTo,"将升级到 [(((ColourModded)))]{0}[-]..."
AL_LK_Format_CanUpgradeTo,"可以升级到 [(((ColourModded)))]{0}[-]..."
AL_LK_Format_PerkPointGained,"您获得了 [(((ColourModded)))]特性点[-]，现在共有 [(((ColourModded)))]{0}[-]."
AL_LK_Format_HealingTarget,"正在治疗 [(((ColourModded)))]{0}[-] 至 [ff4040]{1}/{2}[-] ..."
AL_LK_Format_EquipItemToSlot,"将 [(((ColourModded)))]{0}[-] 装备到你的 [(((ColourModded)))]{1}[-] 槽位。"
AL_LK_Format_VitalityInstant,"立即[bbbbbb]{0:0.00}% 活力[-]"
AL_LK_Format_VitalityMeasure,"[bbbbbb]{0:0.00}% 活力/分钟[-]"
AL_LK_Format_ZombieKills,"[ff8000]{0}[-] 丧尸击杀数"
AL_LK_Format_Take,"[(((ColourModded)))]获取 {0}[-]"
AL_LK_Format_DecorTierEffects,"[bbbbbb]第 {0} 级: {1:0.00}%[-] - [ffffff]{2}[-] [bbbbbb]的[-] [ffffff]{3}[-]"
AL_LK_Format_Total,"[ffe375]总计: +{0:0.00}% 活力/分钟[-]"
AL_LK_Format_TierNDecor,"[(((ColourModded)))]第 {0} 级装饰[-]"
AL_LK_Format_Tier1Decor,"[(((ColourModded)))]第[-] [(((ColourDecorTier1)))][1][-] [(((ColourModded)))]级装饰[-]"
AL_LK_Format_Tier2Decor,"[(((ColourModded)))]第[-] [(((ColourDecorTier2)))][2][-] [(((ColourModded)))]级装饰[-]"
AL_LK_Format_Tier3Decor,"[(((ColourModded)))]第[-] [(((ColourDecorTier3)))][3][-] [(((ColourModded)))]级装饰[-]"
AL_LK_Format_Tier4Decor,"[(((ColourModded)))]第[-] [(((ColourDecorTier4)))][4][-] [(((ColourModded)))]级装饰[-]"
AL_LK_Format_Tier5Decor,"[(((ColourModded)))]第[-] [(((ColourDecorTier5)))][5][-] [(((ColourModded)))]级装饰[-]"
AL_LK_Format_DamageBlockType,"对 [(((ColourModded)))]{0}[-] 造成伤害。"
AL_LK_Format_CanBePickedUpWeight,"[80ff80]可拾取[-] [bbbbbb]({0} 公斤)[-][80ff80][-]"
AL_LK_Format_ItemBeyondRepair,"[(((ColourModded)))]{0}[-] 的质量太低，无法修复。"
AL_LK_Format_Proportion,"{0}/{1}"
AL_LK_Format_NPerkPoints,"{0} 特性点"
AL_LK_QuantityStorage_Format_SlashDelim,"{0}/{1}"
AL_LK_Format_HarvestYieldOne,"[(((ColourYields)))]产量:[-] {0} {1}"
AL_LK_Format_HarvestYieldOneRange,"[(((ColourYields)))]产量:[-] {0}-{1} {2}"
AL_LK_Format_HarvestYieldBare,"{0} {1}"
AL_LK_Format_HarvestYieldBareRange,"{0}-{1} {2}"
# }}}

# Singular Words {{{
AL_LK_All,全部
AL_LK_Create,创建
AL_LK_Dye,染料
AL_LK_Wood,木材
AL_LK_Cobblestone,鹅卵石
AL_LK_Brick,砖块
AL_LK_Concrete,混凝土
AL_LK_Steel,钢铁
AL_LK_Inconel,镍合金
AL_LK_Yourself,你自己
# }}}

# UI Display {{{
AL_UID_TitleKey_ZInfectionIncrease,"[a3d900]感染增加[-]"
AL_UID_TitleKey_Tier,"品质 (0 [(((ColourGrey)))]|[-][806040]|[-][804000]|[-][c06000]|[-][ff8000]|[-][ffc000]|[-][ffff00]|[-][80ff00]|[-][00ff00]|[-][00ff80]|[-][00ffff]|[-][0080ff]|[-][0000ff]|[-][4000ff]|[-][8000ff]|[-][c000ff]|[-][ff00ff]|[-][ff0090]|[-][ff0019]|[-] 65535)"
AL_UID_ZInfectionReduction,"感染减少"
AL_UID_HitsUpgradeToWood,"升级所需打击次数 [(((ColourWood)))](木材)[-]"
AL_UID_HitsUpgradeToCobblestone,"升级所需打击次数 [(((ColourCobblestone)))](鹅卵石)[-]"
AL_UID_HitsUpgradeToBrick,"升级所需打击次数 [(((ColourBricks)))](砖块)[-]"
AL_UID_HitsUpgradeToConcrete,"升级所需打击次数 [(((ColourGrey)))](混凝土)[-]"
AL_UID_HitsUpgradeToSteel,"升级所需打击次数 [(((ColourSteel)))](钢铁)[-]"
AL_UID_HitsUpgradeToInconel,"升级所需打击次数 [(((ColourInconel)))](镍合金)[-]"

AL_UID_TitleKey_WeaponType,"武器类型"
AL_UID_TitleKey_ToolType,"工具类型"
AL_UID_TitleKey_BlockDamageLoggingTargets,"破坏目标的方块伤害"
AL_UID_TitleKey_RepairWith,"维修材料"
AL_UID_TitleKey_SneakAttackMultiplier,"潜行攻击倍率"
AL_UID_TitleKey_ZInfectionStallDuration,"感染停滞时间"
AL_UID_TitleKey_ZInfectionReduction,"感染减少"
AL_UID_TitleKey_ActionSkill,"动作技能"

AL_UID_TitleKey_EntityDamage,"实体伤害"
AL_UID_TitleKey_EntityDamagePowerAttack,"实体伤害 [(((ColourGrey)))](强力攻击)[-]"
AL_UID_TitleKey_BlockDamage,"方块伤害"
AL_UID_TitleKey_BlockDamagePowerAttack,"方块伤害 [(((ColourGrey)))](强力攻击)[-]"
AL_UID_TitleKey_StaminaPowerAttack,"体力消耗 [(((ColourGrey)))](强力攻击)[-]"
AL_UID_TitleKey_DestroyedWhenBroken,"损坏时销毁"

AL_UID_TitleKey_WeaponTypeMelee,"武器类型 [(((ColourGrey)))](近战)[-]"
AL_UID_TitleKey_WeaponTypeRanged,"武器类型 [(((ColourGrey)))](远程)[-]"

AL_UID_TitleKey_FoodPoisoningPressure,"食物中毒压力"
AL_UID_TitleKey_NormalInfectionPressure,"正常感染压力"
AL_UID_TitleKey_ZInfectionPressure,"丧尸感染压力"
AL_UID_TitleKey_ZInfectionReduction,"丧尸感染减少"
AL_UID_TitleKey_ZInfectionStalling,"丧尸感染停滞"
AL_UID_TitleKey_CanCureZInfection,"可以治愈丧尸感染"

AL_UID_TitleKey_CraftingXPIfScrapped,"分解获得的制作经验"

AL_UID_TitleKey_Alcohol,"[e79b13]酒精[-]"

AL_UID_TitleKey_ActionSkill,"动作技能"
AL_UID_TitleKey_ActionSkillMelee,"动作技能 [(((ColourGrey)))](近战)[-]"
AL_UID_TitleKey_ActionSkillThrow,"动作技能 [(((ColourGrey)))](投掷)[-]"
AL_UID_TitleKey_ActionSkillRanged,"动作技能 [(((ColourGrey)))](远程)[-]"

AL_UID_TitleKey_EfficientDigestion,"高效消化"
AL_UID_TitleKey_FoodPoisoningPressureReduce,"食物中毒减少"
AL_UID_TitleKey_FulfilsBooze,"[(((ColourModded)))]满足需求:[-] 酒精"
AL_UID_TitleKey_FulfilsSweetTreat,"[(((ColourModded)))]满足需求:[-] 甜食"

AL_UID_TitleKey_SmeltsInto,"熔炼成"
AL_UID_TitleKey_RequiredHeatLevel,"所需热量等级"
AL_UID_TitleKey_HeatLevel,"热量等级"
AL_UID_TitleKey_FuelTime,"燃料时间"
AL_UID_TitleKey_DismemberChance,"断肢几率"

AL_LK_TemporaryStaminaIncrease,"[00ff00]临时体力增加[-]"

AL_UID_TitleKey_WeightCapacityBonus,"负重上限加成"
AL_UID_TitleKey_SpecialAttack,"[(((ColourSpecialAttack)))]特殊攻击[-]"
AL_UID_TitleKey_PrimDistillationTimeReduction,"原始蒸馏时间减少"
# }}}

# Toolbelt Tooltips {{{
AL_LK_SelectUpgradePath,"[(((ColourModded)))]通过径向菜单选择一个升级路径来升级框架方块。[-]"
AL_LK_RepairBeforeUpgrade,"[(((ColourModded)))]在升级之前，您必须先修理它。[-]"
AL_LK_RepairBeforePickup,"[(((ColourModded)))]在捡起之前，您必须先修理它。[-]"

AL_LK_TooltipPerkPointExperience,"[(((ColourModded)))]特性点经验[-]\n[bbbbbb]在任何 [-]动作技能[bbbbbb]中获得的经验也会同样奖励给您下一个 [-]特性点[-]的经验。[-]"
AL_LK_TooltipPerkPointCount,"[(((ColourModded)))]特性点[-]\n[bbbbbb]这是您可以使用的特性点数量。您可以通过点击任何 [-]特性[bbbbbb]，然后点击已满足要求的特性等级旁边的加号符号来花费这些特性点。您可以将鼠标悬停在锁图标上以查看这些要求。[-]"
# }}}

# Vitality {{{
AL_LK_Vitality_Per_Hour,"[(((ColourModded)))]每小时活力[-]"
AL_LK_VitalityEffect,"[(((ColourVitality)))]活力效果[-]"

AL_LK_VitResurrectedName,"[(((ColourVitality)))]活力:[-] 复活"
AL_LK_VitResurrectedDesc,"经历身体被摧毁的痛苦，随后突然离开这种体验，在完全不同的地方醒来……这并不是一种愉快的经历。\n\n[(((ColourGrey)))](-25% 立即活力)[-]"

AL_LK_VitEntertainmentName,"娱乐"
AL_LK_VitEntertainmentDesc,"待定"

AL_LK_VitCombatStressName,"战斗压力"
AL_LK_VitCombatStressDescPos,"你在激烈的战斗中，给予并承受着伤痕、痛苦和死亡。这相当令人兴奋！"
AL_LK_VitCombatStressDescNeg,"你在激烈的战斗中，给予并承受着伤痕、痛苦和死亡。心理压力消耗了你的精力。"

AL_Buff_VitSocial,"社交"
AL_Buff_VitSocialName,"社交"
AL_Buff_VitSocialDesc,"你找到了其他（活着的）人类！"

al_buff_vitcomradedied,"战友牺牲"
AL_Buff_VitComradeDiedName,"战友牺牲"
AL_Buff_VitComradeDiedDesc,"他们将被深深怀念……"

al_buff_wantsweet,"[ff8000]想要:[-] 甜食"
AL_Buff_WantSweetDesc,"你想要一点甜食……\n\n[bbbbbb]吃一些带有 '满足需求: 甜食' 属性的食物来满足这个需求。[-]"
